1,5,0,Outgoing,732369.981377
1,5,76,Outgoing,732369.98272
1,5,6,Outgoing,732370.001597
1,5,32,Incoming,732374.948021
1,5,39,Outgoing,732376.058032
1,5,82,Incoming,732377.125579
1,5,0,Incoming,732382.595752
1,5,46,Incoming,732382.653704
1,5,151,Outgoing,732385.842836
1,5,6,Outgoing,732385.888576
1,5,33,Outgoing,732386.132454
1,5,47,Outgoing,732386.157373
1,5,28,Outgoing,732386.181933
1,5,20,Incoming,732386.182141
1,5,28,Outgoing,732386.182558
1,5,26,Outgoing,732386.201632
1,5,46,Outgoing,732387.174051
1,5,185,Outgoing,732387.220521
1,5,14,Outgoing,732387.225579
1,5,95,Outgoing,732387.679606
1,5,77,Outgoing,732389.006597
1,5,112,Outgoing,732389.098079
1,5,32,Outgoing,732390.83728
1,5,28,Outgoing,732390.859711
1,5,0,Outgoing,732390.882407
1,5,7,Outgoing,732390.983819
1,5,25,Outgoing,732391.041053
1,5,26,Outgoing,732391.053854
1,5,20,Outgoing,732391.059236
1,5,7,Outgoing,732391.08147
1,5,7,Outgoing,732391.13787
1,5,0,Incoming,732391.934236
1,5,158,Outgoing,732391.9639
1,5,0,Incoming,732394.833958
1,5,0,Outgoing,732401.858692
1,5,13,Incoming,732410.746157
1,5,39,Incoming,732411.126933
1,5,8,Outgoing,732412.917442
1,5,25,Incoming,732415.001308
1,5,42,Outgoing,732424.069144
1,5,49,Outgoing,732424.111227
1,5,6,Outgoing,732424.139005
1,5,7,Outgoing,732424.986366
1,5,48,Outgoing,732426.652708
1,5,20,Outgoing,732426.669282
1,5,39,Outgoing,732428.866065
1,5,11,Incoming,732430.977338
1,5,18,Outgoing,732432.672523
1,5,5,Outgoing,732434.867477
1,9,0,Outgoing,732171.878623
1,9,115,Outgoing,732186.324942
1,9,61,Incoming,732186.348218
1,9,0,Incoming,732187.157407
1,9,23,Outgoing,732187.236563
1,9,40,Outgoing,732192.225336
1,9,105,Incoming,732198.630845
1,9,0,Incoming,732198.6714
1,9,0,Incoming,732198.671852
1,9,81,Outgoing,732202.269907
1,9,119,Incoming,732202.753681
1,9,273,Outgoing,732202.765012
1,9,54,Outgoing,732202.773032
1,9,432,Outgoing,732202.826296
1,9,153,Incoming,732209.193738
1,9,918,Incoming,732244.960498
1,9,219,Incoming,732251.962812
1,9,0,Outgoing,732279.918102
1,9,26,Outgoing,732279.918877
1,9,38,Incoming,732279.921481
1,9,40,Outgoing,732284.760035
1,9,45,Outgoing,732285.091678
1,9,156,Incoming,732285.175
1,9,140,Incoming,732285.702072
1,9,103,Outgoing,732285.749815
1,9,6,Incoming,732285.768576
1,9,49,Outgoing,732295.876667
1,9,72,Outgoing,732300.97765
1,9,0,Outgoing,732315.743484
1,9,58,Outgoing,732315.746655
1,9,47,Outgoing,732323.787801
1,9,10,Incoming,732323.789456
1,9,45,Incoming,732328.831204
1,9,22,Incoming,732340.03691
1,9,32,Outgoing,732364.037882
1,9,33,Incoming,732364.085347
1,9,42,Outgoing,732389.003414
1,9,134,Outgoing,732389.100197
1,9,23,Incoming,732389.117211
1,9,2,Outgoing,732391.181759
1,9,150,Incoming,732436.693472
1,9,52,Incoming,732436.746134
1,9,14,Outgoing,732436.795648
1,11,0,Outgoing,732267.793507
1,19,48,Outgoing,732162.822095
1,19,19,Outgoing,732165.999988
1,19,41,Outgoing,732166.035683
1,19,69,Outgoing,732166.054606
1,19,56,Outgoing,732166.079514
1,19,18,Outgoing,732166.697558
1,19,9,Outgoing,732169.973831
1,19,7,Incoming,732169.97478
1,19,15,Outgoing,732176.014815
1,19,27,Outgoing,732179.07919
1,19,17,Outgoing,732179.818495
1,19,17,Outgoing,732179.819236
1,19,18,Outgoing,732182.010856
1,19,7,Incoming,732182.023241
1,19,12,Outgoing,732183.145556
1,19,27,Outgoing,732190.72103
1,19,19,Outgoing,732190.780324
1,19,18,Outgoing,732190.790625
1,19,219,Outgoing,732197.997616
1,19,61,Outgoing,732202.268021
1,19,13,Outgoing,732202.277697
1,19,13,Outgoing,732205.193634
1,19,7,Outgoing,732205.204954
1,19,0,Incoming,732210.206435
1,19,0,Incoming,732210.213194
1,19,0,Outgoing,732210.215394
1,19,13,Outgoing,732210.215984
1,19,30,Outgoing,732234.263241
1,19,25,Outgoing,732236.251458
1,19,30,Incoming,732236.420428
1,19,45,Incoming,732237.302778
1,19,48,Incoming,732241.297512
1,19,8,Outgoing,732241.299942
1,19,23,Outgoing,732242.119491
1,19,16,Incoming,732242.20537
1,19,45,Outgoing,732242.205544
1,19,49,Incoming,732243.900741
1,19,24,Incoming,732248.194803
1,19,66,Incoming,732248.22044
1,19,7,Outgoing,732248.32897
1,19,29,Outgoing,732248.334861
1,19,9,Outgoing,732248.367951
1,19,47,Outgoing,732248.37441
1,19,24,Outgoing,732250.255266
1,19,25,Outgoing,732250.76765
1,19,55,Incoming,732250.774479
1,19,0,Outgoing,732250.804722
1,19,70,Outgoing,732250.805197
1,19,46,Outgoing,732251.28265
1,19,0,Outgoing,732251.767326
1,19,52,Incoming,732264.125729
1,19,9,Outgoing,732264.128299
1,19,29,Outgoing,732278.087245
1,19,76,Outgoing,732278.134572
1,19,12,Incoming,732278.168553
1,19,4,Incoming,732278.172257
1,19,179,Incoming,732281.228553
1,19,8,Outgoing,732282.903345
1,19,10,Outgoing,732282.93272
1,19,0,Outgoing,732283.403553
1,19,47,Incoming,732286.037743
1,19,30,Incoming,732286.101458
1,19,14,Incoming,732286.132211
1,19,8,Outgoing,732298.950764
1,19,76,Outgoing,732299.017998
1,19,15,Outgoing,732320.089919
1,19,26,Incoming,732332.175463
1,19,49,Outgoing,732369.981771
1,19,25,Outgoing,732380.099387
1,19,15,Incoming,732380.100093
1,19,134,Outgoing,732389.004317
1,19,35,Outgoing,732389.097384
1,19,68,Outgoing,732389.102176
1,19,6,Outgoing,732390.609711
1,19,19,Outgoing,732390.681644
1,19,53,Outgoing,732390.743449
1,19,24,Outgoing,732390.783947
1,19,32,Outgoing,732390.789225
1,19,2,Outgoing,732390.794491
1,19,0,Outgoing,732390.79713
1,19,77,Incoming,732390.81441
1,19,99,Outgoing,732390.940301
1,19,0,Outgoing,732391.041458
1,19,104,Outgoing,732391.052488
1,19,187,Outgoing,732391.085752
1,19,35,Incoming,732391.11684
1,19,4,Incoming,732391.117546
1,19,52,Outgoing,732391.120995
1,19,7,Outgoing,732393.984618
1,19,87,Incoming,732393.985093
1,19,11,Incoming,732400.710706
1,19,19,Outgoing,732402.089688
1,19,23,Incoming,732402.795822
1,19,33,Incoming,732402.79794
1,19,73,Incoming,732405.874769
1,19,166,Outgoing,732412.732303
1,19,65,Incoming,732416.996458
1,19,34,Incoming,732418.142674
1,19,23,Outgoing,732423.921505
1,19,88,Outgoing,732424.070185
1,19,83,Incoming,732424.076308
1,19,158,Incoming,732424.979005
1,19,0,Outgoing,732427.88265
1,19,8,Outgoing,732430.768738
1,19,120,Outgoing,732435.138125
1,25,0,Incoming,732283.063461
1,26,17,Incoming,732241.00588
1,26,14,Outgoing,732241.0075
1,26,376,Incoming,732241.018009
1,26,25,Outgoing,732241.158079
1,26,10,Incoming,732329.803576
1,49,0,Outgoing,732184.886227
1,49,13,Incoming,732184.913889
1,49,54,Incoming,732325.825648
1,49,75,Incoming,732413.991736
1,65,15,Incoming,732254.100567
1,65,0,Outgoing,732288.736262
1,89,32,Outgoing,732252.921354
1,89,59,Incoming,732252.943553
1,89,79,Outgoing,732297.854375
1,89,20,Outgoing,732298.819248
1,89,92,Incoming,732388.79794
1,89,35,Outgoing,732415.071157
1,89,37,Outgoing,732415.071493
1,89,32,Incoming,732415.086979
1,89,7,Outgoing,732430.027731
1,89,335,Outgoing,732434.741748
1,91,10,Outgoing,732166.934826
1,91,5,Outgoing,732177.853218
1,91,52,Outgoing,732177.935903
2,2,0,Outgoing,732264.938519
2,5,21,Outgoing,732187.795289
2,5,19,Outgoing,732251.568218
2,5,7,Outgoing,732255.160856
2,19,0,Outgoing,732172.95919
2,19,0,Outgoing,732172.959514
2,19,14,Outgoing,732187.786528
2,19,18,Outgoing,732187.787002
2,19,73,Incoming,732188.019468
2,19,8,Outgoing,732200.829433
2,19,98,Outgoing,732201.140127
2,19,59,Incoming,732202.13184
2,19,11,Outgoing,732202.714664
2,19,0,Outgoing,732202.717361
2,19,0,Outgoing,732202.717488
2,19,42,Outgoing,732214.083669
2,19,27,Outgoing,732214.098935
2,19,162,Incoming,732214.110069
2,19,31,Incoming,732239.697014
2,19,103,Incoming,732240.952986
2,19,41,Outgoing,732241.081447
2,19,0,Outgoing,732241.119792
2,19,0,Outgoing,732241.174525
2,19,8,Outgoing,732241.197859
2,19,33,Outgoing,732251.567604
2,19,2,Outgoing,732252.68588
2,19,110,Incoming,732252.708576
2,19,42,Outgoing,732253.114988
2,19,158,Outgoing,732253.9186
2,19,9,Outgoing,732253.957222
2,19,11,Outgoing,732253.960729
2,19,62,Incoming,732254.162824
2,19,24,Outgoing,732254.714271
2,19,28,Incoming,732254.738819
2,19,17,Outgoing,732254.748715
2,19,0,Incoming,732254.759942
2,19,0,Outgoing,732254.759988
2,19,77,Incoming,732254.760208
2,19,4,Incoming,732254.762604
2,19,0,Outgoing,732255.150312
2,19,26,Outgoing,732255.158623
2,21,0,Outgoing,732277.696829
2,21,21,Outgoing,732295.213542
2,21,138,Incoming,732295.215093
2,49,0,Outgoing,732151.001678
2,49,98,Outgoing,732151.00235
2,49,133,Outgoing,732157.077488
2,49,184,Outgoing,732157.630104
2,49,33,Outgoing,732158.943889
2,49,83,Outgoing,732158.944745
2,49,9,Outgoing,732159.000231
2,49,0,Outgoing,732168.684722
2,49,0,Outgoing,732168.684954
2,49,0,Incoming,732186.856632
2,49,0,Incoming,732198.101088
2,49,162,Outgoing,732198.101493
2,49,77,Incoming,732198.11853
2,49,0,Outgoing,732200.829757
2,49,0,Outgoing,732200.83338
2,49,53,Outgoing,732228.667431
2,49,39,Outgoing,732246.992384
2,49,34,Incoming,732246.992523
2,49,165,Incoming,732265.915729
2,49,128,Outgoing,732266.112187
2,49,7,Outgoing,732273.958032
2,49,369,Outgoing,732274.124005
2,49,0,Outgoing,732274.194421
2,49,0,Outgoing,732274.620324
2,49,0,Outgoing,732274.620428
2,49,0,Outgoing,732277.843935
2,49,8,Outgoing,732283.826551
2,49,76,Outgoing,732283.830324
2,49,340,Outgoing,732283.831667
2,49,60,Incoming,732296.769595
2,49,8,Incoming,732298.71353
2,49,22,Outgoing,732298.713958
2,49,391,Outgoing,732300.860104
2,49,22,Incoming,732300.97522
2,49,61,Outgoing,732300.978854
2,49,29,Incoming,732301.729363
2,71,48,Outgoing,732278.678206
2,71,49,Incoming,732278.678565
2,71,7,Outgoing,732278.694398
3,7,72,Incoming,732201.242731
3,7,285,Incoming,732202.850833
3,7,231,Incoming,732202.899005
3,7,226,Incoming,732205.234074
3,7,944,Outgoing,732205.266539
3,7,19,Outgoing,732207.798472
3,7,55,Incoming,732208.952697
3,7,38,Outgoing,732212.929259
3,7,479,Incoming,732212.930856
3,7,228,Outgoing,732217.197569
3,7,143,Incoming,732241.294329
3,7,69,Outgoing,732246.053657
3,7,0,Outgoing,732246.1886
3,7,0,Outgoing,732246.188866
3,7,0,Outgoing,732246.189225
3,7,311,Outgoing,732246.190139
3,7,20,Outgoing,732247.838021
3,7,54,Incoming,732249.200567
3,7,55,Outgoing,732249.22713
3,7,471,Outgoing,732250.757488
3,7,45,Incoming,732251.03625
3,7,10,Outgoing,732251.065521
3,7,85,Incoming,732251.204016
3,7,82,Outgoing,732251.215914
3,7,36,Outgoing,732251.229826
3,7,190,Outgoing,732253.662454
3,7,138,Incoming,732254.171782
3,7,0,Outgoing,732254.225718
3,7,129,Outgoing,732254.226227
3,7,28,Outgoing,732254.239144
3,7,64,Outgoing,732258.678495
3,7,102,Outgoing,732258.718437
3,7,31,Outgoing,732258.725822
3,7,8,Outgoing,732261.850787
3,7,628,Incoming,732265.184201
3,7,59,Outgoing,732266.824294
3,7,72,Incoming,732268.179329
3,7,40,Outgoing,732268.218912
3,7,0,Outgoing,732268.788125
3,7,12,Outgoing,732268.789259
3,7,0,Outgoing,732269.998449
3,7,0,Incoming,732271.150035
3,7,32,Incoming,732271.150671
3,7,359,Outgoing,732275.939572
3,7,38,Outgoing,732275.962523
3,7,1175,Incoming,732277.710949
3,7,23,Outgoing,732278.779988
3,7,290,Incoming,732278.887581
3,7,26,Incoming,732280.672176
3,7,8,Outgoing,732288.068137
3,7,7,Outgoing,732288.073056
3,7,39,Outgoing,732288.076088
3,7,9,Outgoing,732288.243831
3,9,410,Outgoing,732181.199213
3,9,134,Outgoing,732181.247315
3,9,140,Outgoing,732181.306562
3,9,78,Outgoing,732181.312523
3,9,189,Outgoing,732181.326319
3,9,225,Incoming,732181.33794
3,9,43,Outgoing,732181.424907
3,12,55,Incoming,732177.146632
3,12,13,Incoming,732177.150891
3,12,27,Outgoing,732178.023102
3,12,11,Outgoing,732178.032338
3,12,185,Incoming,732179.092303
3,12,363,Outgoing,732179.281597
3,12,129,Outgoing,732183.835127
3,12,16,Outgoing,732186.911424
3,12,59,Outgoing,732193.19985
3,12,215,Incoming,732193.256644
3,12,0,Outgoing,732193.828299
3,12,29,Incoming,732193.842812
3,12,25,Outgoing,732194.125394
3,12,101,Incoming,732194.188044
3,12,133,Incoming,732194.664363
3,12,44,Incoming,732194.686181
3,12,465,Outgoing,732194.88831
3,12,0,Incoming,732199.270035
3,12,0,Incoming,732200.064225
3,12,55,Outgoing,732200.06897
3,12,350,Outgoing,732200.174468
3,12,15,Incoming,732200.199109
3,12,44,Incoming,732200.208056
3,12,260,Outgoing,732201.16125
3,12,0,Outgoing,732203.243102
3,12,435,Outgoing,732203.246123
3,12,25,Outgoing,732207.797836
3,12,28,Outgoing,732207.809248
3,12,415,Outgoing,732208.256331
3,12,120,Outgoing,732208.695613
3,12,43,Incoming,732208.753356
3,12,9,Outgoing,732208.770764
3,12,4,Incoming,732208.773565
3,12,113,Incoming,732217.217894
3,12,47,Incoming,732217.253877
3,12,311,Outgoing,732218.203113
3,12,45,Incoming,732220.038252
3,12,21,Incoming,732220.102025
3,12,26,Outgoing,732222.958935
3,12,166,Outgoing,732224.067141
3,12,59,Incoming,732224.203831
3,12,830,Outgoing,732225.280417
3,12,497,Incoming,732226.190729
3,12,51,Outgoing,732227.067859
3,12,66,Outgoing,732227.238067
3,12,64,Outgoing,732228.115706
3,12,992,Incoming,732233.282847
3,12,228,Outgoing,732234.249838
3,12,19,Incoming,732234.676736
3,12,23,Incoming,732235.126829
3,12,80,Incoming,732235.127361
3,12,362,Outgoing,732235.193657
3,12,0,Outgoing,732236.884606
3,12,25,Outgoing,732236.885231
3,12,139,Outgoing,732236.893889
3,12,3,Incoming,732237.716215
3,12,0,Outgoing,732240.842477
3,12,27,Outgoing,732241.177477
3,12,8,Outgoing,732247.03941
3,12,8,Outgoing,732247.049572
3,12,28,Outgoing,732249.158264
3,12,23,Outgoing,732251.068287
3,12,39,Incoming,732251.068727
3,12,85,Outgoing,732252.254583
3,12,83,Outgoing,732258.863275
3,12,7,Outgoing,732261.850567
3,12,16,Outgoing,732261.851296
3,12,72,Incoming,732263.000961
3,12,1188,Outgoing,732263.250613
3,12,520,Outgoing,732265.009803
3,12,119,Outgoing,732269.99919
3,12,0,Outgoing,732270.07309
3,12,1,Outgoing,732270.074236
3,12,0,Outgoing,732270.074444
3,12,49,Incoming,732270.074525
3,12,16,Incoming,732270.080046
3,12,2,Incoming,732270.086794
3,12,44,Outgoing,732271.196447
3,12,184,Outgoing,732274.945023
3,12,16,Incoming,732282.235683
3,12,0,Outgoing,732282.279606
3,12,335,Outgoing,732283.194016
3,12,12,Outgoing,732284.789201
3,12,194,Outgoing,732285.725174
3,12,197,Outgoing,732286.731921
3,12,158,Outgoing,732288.068576
3,12,260,Outgoing,732292.154028
3,12,59,Outgoing,732295.081516
3,12,40,Incoming,732297.049792
3,12,24,Outgoing,732297.141331
3,12,0,Outgoing,732297.141713
3,12,0,Outgoing,732297.142708
3,12,117,Outgoing,732297.142986
3,12,603,Incoming,732298.195058
3,12,449,Outgoing,732300.874132
3,12,640,Outgoing,732302.974537
3,18,125,Outgoing,732179.812442
3,18,12,Incoming,732179.842859
3,18,191,Incoming,732180.082778
3,18,41,Outgoing,732184.168935
3,18,90,Outgoing,732184.184398
3,18,75,Outgoing,732184.207905
3,18,5,Outgoing,732186.097407
3,18,272,Incoming,732186.102049
3,18,3,Outgoing,732186.220567
3,18,46,Incoming,732191.841111
3,18,3,Incoming,732194.155035
3,18,94,Outgoing,732194.155382
3,18,214,Outgoing,732196.866817
3,18,0,Outgoing,732197.066215
3,18,65,Outgoing,732197.067616
3,18,2,Outgoing,732201.914028
3,18,2,Outgoing,732201.980926
3,18,11,Outgoing,732202.157766
3,18,26,Outgoing,732202.158194
3,18,153,Incoming,732202.161377
3,18,21,Incoming,732202.329236
3,18,27,Incoming,732222.104317
3,18,24,Incoming,732222.127535
3,18,11,Outgoing,732222.134363
3,18,966,Outgoing,732227.249618
3,18,45,Outgoing,732257.087743
3,18,0,Outgoing,732263.048032
3,18,0,Outgoing,732274.876667
3,18,18,Incoming,732282.174722
3,18,3,Outgoing,732304.846667
3,78,0,Outgoing,732245.706852
3,78,263,Incoming,732246.8089
3,78,140,Outgoing,732250.121088
3,78,46,Outgoing,732250.12941
3,78,8,Outgoing,732250.161528
3,78,98,Outgoing,732251.157731
3,78,162,Outgoing,732251.309757
3,78,70,Incoming,732251.35662
3,78,91,Outgoing,732251.364363
3,78,22,Outgoing,732256.275521
3,78,72,Outgoing,732257.909491
3,78,18,Outgoing,732257.95434
3,78,56,Incoming,732258.785394
5,1,31,Incoming,732203.587743
5,1,18,Incoming,732203.90066
5,1,48,Incoming,732205.142014
5,1,56,Outgoing,732205.482847
5,1,32,Outgoing,732207.745822
5,1,37,Outgoing,732207.869954
5,1,0,Incoming,732207.885671
5,1,15,Outgoing,732207.889167
5,1,59,Incoming,732234.108773
5,1,14,Outgoing,732235.175023
5,1,93,Outgoing,732236.007604
5,1,18,Outgoing,732236.036678
5,1,375,Outgoing,732236.302859
5,1,74,Outgoing,732238.243333
5,1,33,Outgoing,732240.080359
5,1,109,Incoming,732240.081863
5,1,0,Outgoing,732240.113021
5,1,8,Outgoing,732240.113345
5,1,36,Incoming,732240.11478
5,1,7,Outgoing,732241.1289
5,1,0,Outgoing,732241.197106
5,1,8,Outgoing,732241.197604
5,1,33,Outgoing,732241.207593
5,1,187,Outgoing,732244.266331
5,1,251,Incoming,732250.936759
5,1,39,Outgoing,732250.989653
5,1,13,Outgoing,732251.022222
5,1,54,Incoming,732251.183877
5,1,193,Outgoing,732251.226354
5,1,0,Outgoing,732259.805139
5,1,70,Incoming,732264.12691
5,1,15,Outgoing,732264.134988
5,1,0,Outgoing,732264.951701
5,1,17,Incoming,732264.95309
5,1,25,Outgoing,732285.885926
5,1,88,Incoming,732288.185081
5,1,31,Outgoing,732289.867685
5,1,29,Outgoing,732292.346956
5,1,16,Outgoing,732295.250417
5,1,12,Incoming,732295.250741
5,1,35,Outgoing,732296.040324
5,1,112,Incoming,732298.149144
5,1,75,Incoming,732298.217836
5,1,13,Outgoing,732298.227697
5,1,39,Outgoing,732298.23316
5,1,51,Outgoing,732298.244375
5,1,7,Outgoing,732298.250625
5,1,35,Outgoing,732298.280185
5,1,129,Incoming,732298.979722
5,1,31,Outgoing,732299.344838
5,1,34,Outgoing,732300.218426
5,1,51,Outgoing,732300.219259
5,1,43,Outgoing,732318.207118
5,1,337,Outgoing,732318.216944
5,1,22,Outgoing,732318.22184
5,1,45,Outgoing,732325.236262
5,1,47,Outgoing,732328.974919
5,1,46,Outgoing,732330.73022
5,1,178,Incoming,732330.73287
5,1,360,Outgoing,732330.735602
5,1,303,Incoming,732334.942465
5,1,244,Incoming,732335.233102
5,1,7,Outgoing,732336.880475
5,1,26,Outgoing,732336.885694
5,1,12,Incoming,732337.807662
5,1,28,Outgoing,732342.826042
5,1,51,Incoming,732359.675046
5,1,20,Outgoing,732366.976979
5,1,0,Outgoing,732366.978437
5,1,7,Outgoing,732366.999942
5,1,53,Outgoing,732367.033507
5,1,0,Outgoing,732369.858553
5,1,10,Outgoing,732369.859178
5,1,36,Outgoing,732369.861111
5,1,78,Outgoing,732369.906817
5,1,76,Incoming,732369.982662
5,1,32,Outgoing,732374.948044
5,1,39,Incoming,732376.057928
5,1,0,Outgoing,732377.096319
5,1,33,Outgoing,732377.117535
5,1,81,Outgoing,732377.125463
5,1,8,Outgoing,732382.595856
5,1,47,Outgoing,732382.653704
5,1,151,Incoming,732385.842789
5,1,0,Outgoing,732385.908125
5,1,3,Outgoing,732385.908669
5,1,48,Incoming,732386.157373
5,1,30,Outgoing,732386.175208
5,1,37,Outgoing,732386.176644
5,1,0,Incoming,732386.182025
5,1,21,Outgoing,732386.182257
5,1,28,Incoming,732386.182662
5,1,25,Incoming,732386.201644
5,1,0,Outgoing,732386.808056
5,1,0,Outgoing,732386.934421
5,1,48,Outgoing,732386.934769
5,1,47,Incoming,732387.17397
5,1,185,Incoming,732387.220532
5,1,14,Incoming,732387.22559
5,1,95,Incoming,732387.679676
5,1,76,Incoming,732389.006597
5,1,113,Incoming,732389.098218
5,1,52,Outgoing,732391.934433
5,1,159,Incoming,732391.964016
5,1,37,Outgoing,732394.833912
5,1,5,Outgoing,732399.72265
5,1,17,Outgoing,732399.722975
5,1,38,Outgoing,732399.723519
5,1,14,Outgoing,732410.746331
5,1,39,Outgoing,732411.126898
5,1,25,Outgoing,732415.001308
5,19,158,Outgoing,732152.033044
5,19,0,Outgoing,732152.114583
5,19,13,Incoming,732152.244583
5,19,25,Outgoing,732156.732338
5,19,24,Outgoing,732156.814363
5,19,140,Outgoing,732157.811331
5,19,170,Outgoing,732157.820023
5,19,30,Incoming,732157.860463
5,19,53,Outgoing,732157.864479
5,19,125,Incoming,732157.881944
5,19,79,Outgoing,732157.916516
5,19,71,Outgoing,732157.926516
5,19,52,Incoming,732157.930069
5,19,94,Outgoing,732157.946123
5,19,15,Outgoing,732158.167338
5,19,0,Outgoing,732158.167639
5,19,12,Incoming,732176.010185
5,19,12,Outgoing,732178.867257
5,19,408,Incoming,732184.08015
5,19,0,Outgoing,732185.599375
5,19,2114,Outgoing,732185.599907
5,19,29,Outgoing,732187.85978
5,19,180,Outgoing,732188.072824
5,19,13,Incoming,732190.736505
5,19,204,Outgoing,732194.265127
5,19,55,Outgoing,732202.187894
5,19,37,Outgoing,732202.242986
5,19,32,Outgoing,732202.780752
5,19,41,Incoming,732202.797593
5,19,53,Outgoing,732203.923542
5,19,17,Incoming,732203.976319
5,19,7,Outgoing,732203.977014
5,19,19,Outgoing,732203.978785
5,19,11,Incoming,732206.747141
5,19,13,Outgoing,732213.689086
5,19,19,Incoming,732213.819421
5,19,14,Outgoing,732214.78831
5,19,59,Outgoing,732215.907106
5,19,26,Incoming,732215.926852
5,19,42,Outgoing,732215.930012
5,19,0,Outgoing,732215.96309
5,19,103,Outgoing,732216.146979
5,19,57,Incoming,732216.704792
5,19,33,Outgoing,732216.915648
5,19,104,Outgoing,732216.917384
5,19,8,Outgoing,732220.994074
5,19,53,Outgoing,732220.995162
5,19,11,Incoming,732220.999514
5,19,10,Outgoing,732221.033125
5,19,178,Outgoing,732221.91434
5,19,107,Incoming,732221.916817
5,19,0,Outgoing,732221.979954
5,19,31,Outgoing,732222.010046
5,19,108,Incoming,732222.114468
5,19,106,Incoming,732222.170174
5,19,103,Incoming,732226.827558
5,19,43,Outgoing,732233.087523
5,19,43,Outgoing,732233.089884
5,19,19,Outgoing,732233.118241
5,19,113,Outgoing,732233.162963
5,19,13,Outgoing,732233.206586
5,19,40,Outgoing,732236.040949
5,19,30,Outgoing,732236.122616
5,19,170,Outgoing,732240.077928
5,19,46,Incoming,732240.080961
